numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
78189,1030.98,6.0111921E15,VISA 16 digit,01MAY26:00:00:00,1
78193,1030.63,4.5155683E15,American Express,01APR22:00:00:00,1
78195,700.87,3.3371396E15,JCB 15 digit,01APR20:00:00:00,12
78201,950.49,3.0537863E13,VISA 16 digit,01JAN20:00:00:00,12
78203,1120.01,4.1539952E12,JCB 16 digit,01MAY18:00:00:00,1
78209,830.3,4.864245E15,Maestro,01DEC18:00:00:00,1
78219,1060.37,6.0115256E15,American Express,01MAR19:00:00:00,1
78220,690.09,8.6992647E14,Voyager,01DEC19:00:00:00,1
78221,1030.08,6.0119002E15,Discover,01JUN19:00:00:00,1
78224,1180.97,4.2934938E15,JCB 16 digit,01APR21:00:00:00,12
78228,1170.7,4.7826342E15,Voyager,01APR24:00:00:00,1
78231,1050.9,3.3370745E15,JCB 16 digit,01FEB18:00:00:00,1
78237,1180.38,675957587933,Mastercard,01MAY19:00:00:00,1
78242,1000.42,1.8004545E14,VISA 16 digit,01OCT18:00:00:00,1
78256,1080.44,5.4279997E15,VISA 16 digit,01APR21:00:00:00,1
78260,620.72,5.212333E15,Mastercard,01MAR20:00:00:00,1
78261,1050.72,6.0110478E15,Maestro,01OCT18:00:00:00,1
78262,1160.15,3.007501E13,JCB 16 digit,01MAR24:00:00:00,12
78263,990.09,676372298676,Discover,01FEB23:00:00:00,1
78264,670.77,8.6992537E14,VISA 16 digit,01JUL18:00:00:00,1
78286,760.47,5.3711331E15,Maestro,01FEB19:00:00:00,1
78289,1070.69,4.5284462E15,Maestro,01NOV23:00:00:00,12
78290,1060.62,5.440704E15,Discover,01NOV18:00:00:00,1
78306,1080.73,3.3378648E15,Diners Club / Carte Blanche,01JAN19:00:00:00,1
78312,810.61,3.0968575E15,Discover,01NOV18:00:00:00,1
78314,1150.02,8.6995454E14,VISA 16 digit,01JAN23:00:00:00,1
78334,1130.8,2.1001002E14,Maestro,01MAR21:00:00:00,1
78335,1040.84,3.0208761E13,VISA 13 digit,01APR20:00:00:00,1
78336,1070.88,4.1634779E12,JCB 16 digit,01DEC18:00:00:00,1
78343,1101,3.7080246E14,Mastercard,01OCT22:00:00:00,12
78354,880.76,3.0488275E13,JCB 16 digit,01AUG24:00:00:00,1
78365,1140.99,1.800367E14,Mastercard,01OCT21:00:00:00,1
78366,990.02,3.0964211E15,Maestro,01SEP22:00:00:00,1
78368,700.2,4.4286005E12,JCB 16 digit,01JUN18:00:00:00,1
78371,920.16,6.0118907E15,American Express,01NOV21:00:00:00,1
78378,670.14,4.6737385E15,Discover,01APR18:00:00:00,12
78381,1120.56,4.4340377E15,JCB 15 digit,01DEC22:00:00:00,12
78383,770.8,3.0352428E13,Maestro,01JUL22:00:00:00,1
78387,1140.79,6.0112536E15,Diners Club / Carte Blanche,01JUL18:00:00:00,1
78399,790.15,4.032497E12,JCB 15 digit,01OCT18:00:00:00,12
78400,1070.44,8.6995131E14,Diners Club / Carte Blanche,01AUG21:00:00:00,1
78412,900.13,6.0117144E15,Discover,01APR26:00:00:00,1
78426,1070.94,3.5287239E15,JCB 16 digit,01OCT17:00:00:00,1
78459,970.69,4.1237044E15,Maestro,01APR18:00:00:00,1
78475,900.2,3.0390043E13,JCB 16 digit,01JAN20:00:00:00,1
78476,860.26,3.7561879E14,VISA 16 digit,01FEB18:00:00:00,1
78486,950.96,639029702664,VISA 13 digit,01FEB18:00:00:00,1
78489,880.96,3.0883984E15,JCB 15 digit,01MAR18:00:00:00,1
78499,1050.35,4.1194667E15,VISA 16 digit,01NOV20:00:00:00,12
78502,1200.53,3.1121557E15,JCB 16 digit,01OCT17:00:00:00,1
78533,780.95,4.5387427E15,JCB 15 digit,01AUG21:00:00:00,1
78536,980.11,6.0114584E15,JCB 16 digit,01NOV19:00:00:00,1
78537,1060.64,3.3379919E15,VISA 16 digit,01NOV21:00:00:00,1
78544,840.68,3.4311923E14,VISA 16 digit,01DEC19:00:00:00,1
78547,770.94,4.1355868E12,Discover,01NOV18:00:00:00,1
78556,820.32,6.0110015E15,VISA 16 digit,01FEB18:00:00:00,1
78561,1070.2,3.0491672E13,Voyager,01NOV18:00:00:00,1
78574,670.65,6.0113158E15,VISA 13 digit,01MAR23:00:00:00,1
78575,900.73,6.0115804E15,Diners Club / Carte Blanche,01NOV17:00:00:00,12
78577,960.86,6.0113567E15,JCB 16 digit,01OCT19:00:00:00,1
78578,770.64,5.1557734E15,Voyager,01JAN22:00:00:00,1
78589,1100.16,630498668916,American Express,01JAN18:00:00:00,12
78593,730.8,6.0119552E15,Voyager,01JUN23:00:00:00,1
78597,780.67,3.7113782E14,Voyager,01APR25:00:00:00,1
78604,720.64,5.3315542E15,Mastercard,01JAN19:00:00:00,1
78610,610.04,8.6991918E14,American Express,01MAR18:00:00:00,1
78612,1070.47,3.096707E15,Mastercard,01JUN20:00:00:00,1
78617,630.67,8.6998595E14,JCB 16 digit,01SEP19:00:00:00,1
78622,730.72,5.3131219E15,VISA 16 digit,01NOV20:00:00:00,12
78625,620.76,5.5696907E15,Voyager,01MAY20:00:00:00,12
78631,870.76,3.4957185E14,JCB 16 digit,01JAN26:00:00:00,1
78633,1140.73,3.7171041E14,VISA 16 digit,01JAN20:00:00:00,1
78658,990.47,3.5282628E15,American Express,01APR22:00:00:00,1
78662,1060.42,3.0962196E15,VISA 16 digit,01FEB22:00:00:00,1
78666,940.34,1.8006638E14,JCB 15 digit,01APR19:00:00:00,1
78677,900.23,8.6990061E14,Maestro,01AUG21:00:00:00,1
78679,950.4,6.0110267E15,Maestro,01OCT21:00:00:00,1
78681,1170.75,8.6991006E14,JCB 16 digit,01DEC19:00:00:00,1
78690,900.13,4.8418589E15,Mastercard,01OCT19:00:00:00,1
78717,1020.21,3.7678976E14,Maestro,01SEP19:00:00:00,1
78718,910.42,3.4796084E14,Diners Club / Carte Blanche,01FEB21:00:00:00,1
78732,630.82,4.2640468E15,VISA 13 digit,01AUG19:00:00:00,1
78736,670.16,675920505574,Discover,01DEC17:00:00:00,1
78747,640.03,60481729923,JCB 16 digit,01MAY20:00:00:00,1
78771,940.03,2.1009812E14,Maestro,01APR18:00:00:00,12
78775,690.39,3.0544467E13,American Express,01AUG18:00:00:00,1
78778,1160.33,5.3792008E15,American Express,01MAR18:00:00:00,1
78785,670.68,6.0114382E15,Voyager,01JAN26:00:00:00,12
78806,1130.44,3.0571537E13,American Express,01MAY22:00:00:00,1
78807,820.39,4.1552461E15,JCB 16 digit,01DEC21:00:00:00,1
78821,1140.04,676150936513,Discover,01NOV18:00:00:00,12
78823,750.61,3.4987892E14,VISA 13 digit,01SEP26:00:00:00,1
78830,770.37,3.5286944E15,JCB 16 digit,01MAR18:00:00:00,1
78834,1050.09,60495736385,Maestro,01OCT18:00:00:00,1
78837,880.13,3.0886426E15,VISA 16 digit,01OCT21:00:00:00,1
78842,800.36,6.0111348E15,VISA 16 digit,01DEC17:00:00:00,1
78850,1170.31,3.0167688E13,JCB 16 digit,01SEP20:00:00:00,1
78853,1200.01,3.1129831E15,Mastercard,01NOV22:00:00:00,12
78854,1070.73,6.011766E15,Voyager,01DEC18:00:00:00,12
78857,1130.24,3.1121479E15,Discover,01JUN20:00:00:00,12
78863,990.04,3.3377705E15,Voyager,01JUN19:00:00:00,1
78866,1020.37,8.6993243E14,Mastercard,01AUG20:00:00:00,1
78868,970.36,1.8003511E14,Mastercard,01JAN18:00:00:00,1
78870,760.05,4.7394796E12,VISA 13 digit,01JAN19:00:00:00,12
78885,1120.47,4.6013697E15,VISA 16 digit,01JUL23:00:00:00,12
78887,1130.25,4.633593E15,Voyager,01DEC21:00:00:00,1
78892,810.13,2.1002619E14,JCB 16 digit,01JAN18:00:00:00,12
78899,1010.38,630483246462,VISA 16 digit,01DEC19:00:00:00,1
78905,640.83,8.6992331E14,Voyager,01NOV18:00:00:00,1
78919,660.04,3.5285371E15,Mastercard,01JAN18:00:00:00,12
78920,610.19,6.0113554E15,Discover,01JUN18:00:00:00,1
78921,770.4,3.088552E15,JCB 16 digit,01NOV19:00:00:00,1
78922,1140.04,6.0110449E15,VISA 16 digit,01APR18:00:00:00,1
78923,630.98,4.5160624E15,Diners Club / Carte Blanche,01JUN22:00:00:00,1
78945,950.91,4.0237023E15,JCB 15 digit,01SEP20:00:00:00,12
78950,680.37,3.5280743E15,Maestro,01JUN26:00:00:00,1
78953,840.96,1.8004931E14,JCB 16 digit,01FEB24:00:00:00,12
78954,780.68,3.0964626E15,JCB 16 digit,01AUG18:00:00:00,1
78961,620.8,3.0965593E15,JCB 16 digit,01OCT18:00:00:00,1
78963,1110.31,6.011913E15,Discover,01JUL21:00:00:00,12
78970,760.66,3.158199E15,Diners Club / Carte Blanche,01MAY18:00:00:00,12
78983,600.36,3.0138251E13,VISA 16 digit,01DEC18:00:00:00,1
78990,960.73,3.0106863E13,JCB 16 digit,01JUN20:00:00:00,12
78991,1190.86,3.7027938E14,Mastercard,01DEC17:00:00:00,1
78993,920.15,2.1003638E14,JCB 16 digit,01JAN18:00:00:00,1
78995,960.5,3.337774E15,VISA 16 digit,01SEP25:00:00:00,1
78996,800.3,8.6996844E14,American Express,01JUN18:00:00:00,1
79002,1020.69,5.3442647E15,VISA 13 digit,01FEB18:00:00:00,1
79013,940.68,5.1956606E15,JCB 16 digit,01MAR23:00:00:00,1
79029,1060.91,3.7127898E14,JCB 15 digit,01SEP19:00:00:00,1
79035,770.63,8.6990654E14,VISA 13 digit,01OCT17:00:00:00,1
79041,800.6,8.6998955E14,Voyager,01APR18:00:00:00,1
79043,780.11,4.228545E12,JCB 16 digit,01MAY19:00:00:00,1
79051,980.2,4.2073638E12,American Express,01SEP22:00:00:00,1
79052,1140.09,5.5809325E15,Discover,01AUG18:00:00:00,1
79053,1180.74,3.4820669E14,Maestro,01OCT17:00:00:00,12
79065,930.5,4.5034583E15,Mastercard,01APR25:00:00:00,1
79068,810.9,4.6664777E15,Voyager,01OCT17:00:00:00,1
79070,1150.71,2.1001027E14,American Express,01MAR24:00:00:00,1
79071,630.09,3.4865639E14,VISA 13 digit,01JUN21:00:00:00,12
79073,1170.99,3.0888416E15,VISA 16 digit,01MAR22:00:00:00,1
79083,1150.9,1.8006892E14,Diners Club / Carte Blanche,01APR20:00:00:00,1
79088,1050.16,3.0885082E15,Discover,01JUN21:00:00:00,1
79092,740.85,4.6646471E15,JCB 15 digit,01FEB20:00:00:00,12
79098,770.62,8.6990248E14,VISA 16 digit,01DEC25:00:00:00,12
79101,1200.8,5.5685829E15,American Express,01NOV18:00:00:00,1
79104,700.1,639099513025,VISA 13 digit,01DEC18:00:00:00,1
79108,730.5,3.1584231E15,VISA 13 digit,01JUL21:00:00:00,1
79122,1020.09,3.7982064E14,American Express,01SEP18:00:00:00,1
79134,680.41,4.3237886E12,American Express,01AUG21:00:00:00,12
79148,890.69,3.1586953E15,Mastercard,01OCT17:00:00:00,1
79152,1030.49,4.4406327E12,JCB 15 digit,01SEP19:00:00:00,12
79155,1070.29,4.6234214E15,American Express,01AUG20:00:00:00,1
79157,1000.64,3.0881948E15,Maestro,01JUN18:00:00:00,12
79162,850.67,3.747268E14,JCB 16 digit,01JUL18:00:00:00,1
79165,1180.92,3.7218559E14,Diners Club / Carte Blanche,01FEB20:00:00:00,1
79166,1000.97,2.100652E14,Mastercard,01JUN19:00:00:00,1
79178,780.46,3.0423563E13,American Express,01APR19:00:00:00,1
79179,630.91,4.1845421E15,JCB 15 digit,01MAR22:00:00:00,1
79180,600.43,3.1581598E15,JCB 16 digit,01DEC17:00:00:00,1
79192,760.56,3.0964879E15,Maestro,01SEP18:00:00:00,1
79194,980.18,630463706915,VISA 16 digit,01MAY19:00:00:00,1
79196,670.46,2.1006747E14,Mastercard,01MAR25:00:00:00,1
79200,1110.33,3.0189933E13,VISA 16 digit,01MAR20:00:00:00,1
79203,1180.44,3.0402584E13,VISA 16 digit,01JUN20:00:00:00,1
79208,1100.86,3.0888708E15,American Express,01JUN21:00:00:00,1
79214,670.32,3.443357E14,JCB 15 digit,01FEB18:00:00:00,1
79216,990.38,3.088098E15,JCB 16 digit,01JUL18:00:00:00,1
79219,1090.31,2.1005501E14,Mastercard,01OCT20:00:00:00,1
79221,760.29,2.1004135E14,Diners Club / Carte Blanche,01MAR24:00:00:00,1
79229,770.72,4.0379085E15,Voyager,01NOV19:00:00:00,1
79236,740.96,4.317088E12,VISA 16 digit,01FEB23:00:00:00,1
79238,700.97,1.8008271E14,American Express,01OCT19:00:00:00,1
79259,1130.64,3.0884955E15,Maestro,01FEB18:00:00:00,1
79264,950.71,3.4080585E14,Diners Club / Carte Blanche,01JUN20:00:00:00,1
79281,740.33,4.4859573E12,Discover,01MAY21:00:00:00,1
79282,1140.13,4.4790178E15,Diners Club / Carte Blanche,01MAR18:00:00:00,1
79283,970.26,2.1008981E14,Discover,01JUL22:00:00:00,1
79291,700.51,60432029829,VISA 13 digit,01APR18:00:00:00,12
79292,870.86,6.0114995E15,Voyager,01OCT24:00:00:00,1
79295,1130.63,1.8000349E14,VISA 13 digit,01DEC20:00:00:00,1
79306,750.06,5.1143727E15,Maestro,01DEC20:00:00:00,1
79307,800.91,4.8904369E12,American Express,01JUN19:00:00:00,1
79309,790.47,2.1000688E14,JCB 16 digit,01DEC22:00:00:00,1
79323,1120.86,4.9984152E15,American Express,01OCT17:00:00:00,1
79325,870.93,3.088556E15,American Express,01JUN18:00:00:00,1
79326,630.18,8.6990255E14,Mastercard,01MAR18:00:00:00,1
79328,630.77,3.0595053E13,JCB 16 digit,01JUN18:00:00:00,1
79331,970.54,3.7740137E14,Discover,01SEP23:00:00:00,1
79345,1100,3.4902522E14,VISA 16 digit,01JUL22:00:00:00,1
79353,730.91,3.1587209E15,JCB 16 digit,01JUN20:00:00:00,1
79357,720.93,6.011462E15,VISA 16 digit,01JUN21:00:00:00,1
79375,850.16,3.76069E14,JCB 15 digit,01NOV17:00:00:00,1
79379,980.18,4.9335903E15,VISA 13 digit,01APR22:00:00:00,1
79381,1050.73,5.4943633E15,JCB 16 digit,01DEC18:00:00:00,1
79386,900.55,3.0211385E13,JCB 15 digit,01NOV18:00:00:00,1
79389,960.95,8.6995053E14,Diners Club / Carte Blanche,01AUG22:00:00:00,12
79396,950.52,3.0523292E13,JCB 16 digit,01JUN20:00:00:00,12
79397,840.09,5.3707508E15,JCB 16 digit,01JUN23:00:00:00,12
79401,940.53,5.2264906E15,VISA 13 digit,01MAR21:00:00:00,1
79406,1090.4,3.4941389E14,American Express,01MAR19:00:00:00,1
79409,970.98,4.9389931E12,JCB 16 digit,01SEP19:00:00:00,1
79413,900.63,3.5288317E15,JCB 15 digit,01JUN22:00:00:00,12
79433,990.78,4.5703446E12,Diners Club / Carte Blanche,01NOV19:00:00:00,12
79434,610.71,1.8002743E14,Discover,01NOV19:00:00:00,1
79440,880.07,5.583311E15,Voyager,01OCT18:00:00:00,1
79443,810.41,4.2928416E15,VISA 16 digit,01APR19:00:00:00,1
79445,970.81,4.8953911E15,Voyager,01APR19:00:00:00,12
79446,1140.89,4.9388952E12,JCB 16 digit,01NOV17:00:00:00,1
79450,1110.18,676171339770,JCB 16 digit,01MAR22:00:00:00,12
79460,690.67,3.0024991E13,VISA 16 digit,01AUG20:00:00:00,1
79474,910.89,8.6992981E14,Voyager,01FEB19:00:00:00,1
79494,1040.34,5.2376186E15,VISA 16 digit,01JUN22:00:00:00,1
79531,1170.72,4.7456424E15,Diners Club / Carte Blanche,01SEP18:00:00:00,1
79536,840.89,4.279377E12,JCB 16 digit,01OCT17:00:00:00,1
79544,800.55,4.5572223E15,Maestro,01SEP24:00:00:00,1
79546,1100.54,3.7049347E14,Maestro,01AUG21:00:00:00,1
79550,920.3,4.8665453E15,VISA 16 digit,01JUL18:00:00:00,1
79552,700.48,8.6992589E14,JCB 16 digit,01JUL19:00:00:00,1
79553,990.3,502065596277,JCB 15 digit,01MAY18:00:00:00,1
79554,650.39,5.5935294E15,VISA 16 digit,01FEB19:00:00:00,1
79555,1190.16,1.8002037E14,VISA 13 digit,01OCT19:00:00:00,1
79556,610.9,3.3376128E15,Diners Club / Carte Blanche,01SEP26:00:00:00,1
79557,790.36,3.1127108E15,JCB 16 digit,01OCT20:00:00:00,1
79563,800.15,3.0884573E15,Voyager,01OCT17:00:00:00,1
79570,1030.67,8.6990416E14,Mastercard,01JUL18:00:00:00,1
79581,1180.22,4.2349072E15,Discover,01APR22:00:00:00,1
79587,760.63,4.537001E12,Voyager,01FEB25:00:00:00,1
79589,730.75,589359645803,JCB 15 digit,01MAR19:00:00:00,1
79592,790.93,2.100907E14,Discover,01JUL21:00:00:00,1
79593,640.24,5.1758829E15,American Express,01OCT18:00:00:00,12
79597,880.99,4.4500898E15,JCB 16 digit,01FEB19:00:00:00,1
79600,670.37,4.4315769E15,Maestro,01OCT20:00:00:00,1
79602,640.25,4.9627616E15,VISA 16 digit,01NOV20:00:00:00,1
79604,640.76,3.1124652E15,Voyager,01APR25:00:00:00,1
79608,660.29,3.7517965E14,Discover,01DEC17:00:00:00,1
79612,610.01,3.3373726E15,VISA 13 digit,01DEC20:00:00:00,1
79618,700.47,3.0961929E15,VISA 16 digit,01DEC25:00:00:00,1
79620,1110.85,1.8006366E14,JCB 15 digit,01SEP18:00:00:00,1
79624,840.58,3.08846E15,Discover,01MAR22:00:00:00,1
79625,680,2.1000803E14,Discover,01JUL18:00:00:00,1
79626,610.13,8.6993681E14,JCB 16 digit,01MAR19:00:00:00,1
79627,970.33,1.8004432E14,JCB 16 digit,01OCT19:00:00:00,1
79630,610.62,1.8000138E14,Diners Club / Carte Blanche,01JUL22:00:00:00,1
79642,1100.79,4.2392349E12,Maestro,01JUN18:00:00:00,12
79647,1160.8,3.0885062E15,American Express,01JAN20:00:00:00,1
79649,1190.02,2.1006073E14,JCB 16 digit,01FEB18:00:00:00,1
79657,700.42,5.5822108E15,Mastercard,01NOV17:00:00:00,1
79658,820.11,3.0018786E13,Maestro,01JUN18:00:00:00,1
79663,650.04,3.4030545E14,Maestro,01APR22:00:00:00,1
79665,820.22,6.0112901E15,JCB 16 digit,01SEP21:00:00:00,12
79667,930.8,8.6996604E14,Voyager,01JUN20:00:00:00,1
79686,820.26,3.7886028E14,Discover,01AUG20:00:00:00,1
79690,1170.42,5.4334403E15,JCB 16 digit,01JUN18:00:00:00,12
79699,1050.74,3.0882316E15,JCB 16 digit,01JAN24:00:00:00,1
79703,1200.1,60440192288,VISA 16 digit,01FEB18:00:00:00,12
79710,610.64,3.0960752E15,Discover,01OCT18:00:00:00,1
79723,770.28,2.1003167E14,VISA 16 digit,01JAN19:00:00:00,12
79733,620.87,4.4438044E15,Maestro,01MAY19:00:00:00,1
79739,810.59,4.8845263E15,JCB 16 digit,01MAY22:00:00:00,1
79742,1170.18,4.9693983E15,Maestro,01OCT22:00:00:00,1
79747,810.5,3.1585992E15,American Express,01FEB24:00:00:00,1
79750,1110.63,4.3513904E12,VISA 13 digit,01FEB18:00:00:00,1
79754,930.53,3.4720353E14,JCB 16 digit,01JUL18:00:00:00,1
79762,1170.55,3.0966297E15,VISA 16 digit,01JAN24:00:00:00,1
79763,800.39,3.4465645E14,JCB 16 digit,01MAY21:00:00:00,1
79766,860.26,3.5288212E15,JCB 15 digit,01MAY20:00:00:00,1
79769,990.68,4.5344146E15,JCB 16 digit,01SEP18:00:00:00,1
79776,1040.99,3.1127914E15,American Express,01FEB21:00:00:00,1
79787,1030.01,3.7186601E14,Diners Club / Carte Blanche,01OCT20:00:00:00,1
79790,690.61,8.6999237E14,VISA 16 digit,01OCT17:00:00:00,1
79791,1180.29,4.7108409E15,VISA 16 digit,01AUG20:00:00:00,1
79794,690.21,4.1149701E15,Mastercard,01JUL20:00:00:00,1
79796,640.91,3.1122954E15,JCB 16 digit,01DEC17:00:00:00,1
79803,850.79,3.0250089E13,JCB 15 digit,01OCT17:00:00:00,12
79809,630.66,4.1984665E15,VISA 13 digit,01FEB22:00:00:00,1
79812,1170.91,3.0960262E15,JCB 16 digit,01OCT21:00:00:00,1
79817,960.83,4.355131E15,Diners Club / Carte Blanche,01NOV17:00:00:00,1
79822,720.57,3.1125696E15,JCB 16 digit,01JAN25:00:00:00,1
79824,910.53,6.0110201E15,JCB 15 digit,01SEP20:00:00:00,12
79825,640.58,5.4794442E15,JCB 15 digit,01JAN22:00:00:00,1
79831,900.27,3.3376361E15,Discover,01APR19:00:00:00,1
79832,620.14,3.4996625E14,JCB 16 digit,01MAY26:00:00:00,1
79852,1010.49,3.7176907E14,VISA 16 digit,01JUL21:00:00:00,1
79853,820.4,1.8009812E14,JCB 16 digit,01JAN18:00:00:00,1
79861,610.33,3.3374337E15,VISA 16 digit,01JUN27:00:00:00,1
79870,810.08,3.4726918E14,Diners Club / Carte Blanche,01DEC17:00:00:00,1
79881,710.84,6.0119745E15,American Express,01OCT19:00:00:00,12
79884,1180.36,6.0111065E15,VISA 13 digit,01DEC17:00:00:00,1
79893,1110.87,3.0965992E15,VISA 16 digit,01JUL20:00:00:00,12
79894,1030.41,3.7515559E14,Discover,01JAN20:00:00:00,1
79898,1190.65,4.4055945E12,Discover,01JUL18:00:00:00,12
79901,730.12,4.3565729E15,Diners Club / Carte Blanche,01NOV18:00:00:00,1
79911,630.35,1.8004E14,Mastercard,01MAY24:00:00:00,1
79915,1030.85,5.4446488E15,JCB 15 digit,01JAN18:00:00:00,1
79916,1170.55,1.8006883E14,JCB 16 digit,01OCT18:00:00:00,12
79917,750.31,3.5282984E15,JCB 16 digit,01DEC20:00:00:00,1
79919,1040.56,1.8007154E14,VISA 16 digit,01AUG19:00:00:00,1
79921,1200.45,2.1004943E14,JCB 15 digit,01OCT19:00:00:00,1
79927,620.75,1.8001576E14,JCB 16 digit,01FEB24:00:00:00,1
79937,860.02,8.6993817E14,Discover,01SEP18:00:00:00,1
79938,750.21,6.0114394E15,VISA 16 digit,01AUG24:00:00:00,1
79939,1180.47,3.008591E13,Discover,01MAY18:00:00:00,1
79942,710.23,1.800262E14,Voyager,01FEB27:00:00:00,1
79944,1030.32,5.2243605E15,VISA 13 digit,01MAR19:00:00:00,1
79947,840.46,8.699944E14,VISA 16 digit,01JUN18:00:00:00,1
79951,840.79,4.5078666E12,JCB 15 digit,01NOV17:00:00:00,12
79954,980.62,5.2573715E15,JCB 15 digit,01NOV21:00:00:00,12
79960,640.83,503847064410,Maestro,01DEC19:00:00:00,1
79973,1060.21,6.0110639E15,American Express,01FEB19:00:00:00,1
79975,630.11,589336923018,American Express,01MAR18:00:00:00,1
79976,1140.09,60429314051,JCB 15 digit,01NOV17:00:00:00,1
79980,1170.51,3.3371153E15,JCB 16 digit,01APR22:00:00:00,1
79981,610.52,60497395644,Voyager,01DEC18:00:00:00,1
79996,1170.03,3.15876E15,Discover,01FEB18:00:00:00,1
80005,700.95,3.3370598E15,VISA 16 digit,01FEB19:00:00:00,1
80010,830.34,676115211895,Diners Club / Carte Blanche,01OCT20:00:00:00,1
80035,1010.57,4.808725E15,Voyager,01OCT25:00:00:00,1
80041,1160.93,3.5285997E15,VISA 16 digit,01JAN18:00:00:00,1
80042,750.79,1.8009537E14,Diners Club / Carte Blanche,01JAN18:00:00:00,1
80056,660.61,4.746599E15,JCB 16 digit,01OCT17:00:00:00,1
80057,1010.05,6.0119635E15,Discover,01SEP18:00:00:00,1
80061,650.59,4.4847553E12,JCB 15 digit,01MAY19:00:00:00,12
80063,1110.55,2.1000506E14,VISA 13 digit,01DEC19:00:00:00,1
80064,930.32,6.0119266E15,JCB 16 digit,01NOV22:00:00:00,1
80074,770.34,3.3378142E15,Maestro,01OCT18:00:00:00,1
80077,1190.67,4.483466E15,Maestro,01MAY19:00:00:00,1
80079,910.69,6.0119098E15,VISA 13 digit,01SEP19:00:00:00,1
80082,980.28,4.7767977E12,Voyager,01MAR21:00:00:00,1
80088,1130.12,3.1585394E15,Diners Club / Carte Blanche,01NOV20:00:00:00,1
80093,1180.68,4.7651101E15,VISA 13 digit,01OCT25:00:00:00,1
80099,930.15,3.0386766E13,Maestro,01JUN24:00:00:00,1
80102,920.98,4.0999288E15,Maestro,01MAY26:00:00:00,1
80108,680.62,4.5313272E12,JCB 16 digit,01NOV19:00:00:00,12
80113,1030.19,4.309761E12,VISA 16 digit,01NOV17:00:00:00,1
80125,770.83,3.5283536E15,Voyager,01APR20:00:00:00,1
80126,920.81,3.0886094E15,VISA 16 digit,01JAN18:00:00:00,1
80127,1050.12,4.7602029E15,American Express,01OCT20:00:00:00,1
80133,840.36,8.6993807E14,Mastercard,01NOV21:00:00:00,12
80135,1030.34,4.0024351E12,JCB 16 digit,01OCT20:00:00:00,1
80143,610.75,2.1003994E14,Voyager,01AUG22:00:00:00,12
80147,870.37,5.3032221E15,Mastercard,01NOV17:00:00:00,12
80150,1110.34,3.4208589E14,Maestro,01APR18:00:00:00,1
80158,820.14,2.100912E14,VISA 16 digit,01DEC22:00:00:00,1
80165,1150.22,4.5286638E12,Mastercard,01OCT17:00:00:00,12
80177,1160.67,4.429059E15,VISA 13 digit,01MAR19:00:00:00,1
80178,760.29,5.5918092E15,Discover,01MAR18:00:00:00,1
80180,850.33,3.3373053E15,VISA 13 digit,01JAN20:00:00:00,1
80184,1010.63,8.69928E14,Diners Club / Carte Blanche,01JUN18:00:00:00,1
80189,710.1,4.9534589E12,Voyager,01AUG18:00:00:00,1
80190,1020.06,2.1009649E14,JCB 16 digit,01DEC17:00:00:00,1
80191,770.02,1.8005929E14,JCB 15 digit,01NOV19:00:00:00,1
80198,820.37,3.4419774E14,Maestro,01JUL20:00:00:00,1
80205,1110.94,6.011545E15,JCB 15 digit,01APR18:00:00:00,1
80206,900.3,4.5057181E15,American Express,01APR21:00:00:00,1
80209,830.51,1.8009707E14,Mastercard,01NOV17:00:00:00,1
80212,880.29,2.1002933E14,Maestro,01MAR22:00:00:00,12
80215,1010.5,676343685837,JCB 16 digit,01OCT19:00:00:00,12
80220,730.27,5.1529239E15,Mastercard,01JUL20:00:00:00,1
80235,630.55,4.954601E12,JCB 15 digit,01DEC17:00:00:00,1
80238,1160.73,3.3374108E15,JCB 16 digit,01OCT20:00:00:00,1
80243,980.88,60442468280,Diners Club / Carte Blanche,01AUG18:00:00:00,1
80246,1060.77,3.1129615E15,Mastercard,01JUN22:00:00:00,1
80249,1150.78,5.4211221E15,Discover,01JUL19:00:00:00,1
80257,1190.98,8.6996185E14,JCB 16 digit,01MAR18:00:00:00,1
80261,750.66,3.0313186E13,VISA 16 digit,01AUG21:00:00:00,12
80284,820.51,4.2437249E15,American Express,01APR21:00:00:00,1
80285,850.05,3.0309072E13,JCB 16 digit,01JAN18:00:00:00,1
80286,970.38,3.7796385E14,Voyager,01JAN18:00:00:00,1
80288,660.67,3.1582751E15,Voyager,01JUL19:00:00:00,1
80290,960.68,3.3370916E15,Diners Club / Carte Blanche,01FEB18:00:00:00,12
80292,970.02,3.783047E14,JCB 16 digit,01FEB24:00:00:00,1
80295,940.34,4.7649943E15,VISA 16 digit,01JUL27:00:00:00,1
80301,810.56,5.297925E15,VISA 16 digit,01DEC26:00:00:00,1
80313,910.47,675990159187,JCB 16 digit,01NOV17:00:00:00,1
80316,1170.44,4.0892702E15,American Express,01SEP20:00:00:00,12
80328,1180.95,4.4938689E12,American Express,01MAY19:00:00:00,12
80334,930.6,5.2172706E15,Mastercard,01APR21:00:00:00,12
80339,900.69,6.0114438E15,JCB 15 digit,01JAN20:00:00:00,1
80346,610.66,4.8872525E15,American Express,01JAN22:00:00:00,1
80347,1200.15,3.0081971E13,JCB 16 digit,01DEC22:00:00:00,12
80351,730.61,6.0112876E15,JCB 16 digit,01JAN21:00:00:00,12
